Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1104,3.924181388,7.442168654,3.118900912,76.88900666,65.9858253,1
821,3.571877705,9.759042967,1.529008172,76.73595121,80.60831674,1
548,2.229283306,11.45165841,2.378596547,74.88505795,77.87726964,0
692,2.266706636,6.616124833,1.776928324,77.50835698,81.25927951,0
855,2.570889985,6.345438751,1.710409914,77.32681101,76.97560485,1
794,3.85638916,4.379954267,2.557801504,75.62462432,72.3773416,0
361,1.92315261,10.39449363,2.557485356,84.98298022,72.70945132,1
684,2.503026319,4.921350931,4.975580106,86.64417104,75.67532486,0
423,2.557825141,7.252297798,1.771907694,76.47844892,86.26879307,1
681,2.851554518,5.195234126,1.188210189,76.84781987,81.14184019,0
597,4.204594346,12.76721012,1.806284333,77.52905941,68.14297165,1
1200,3.21932664,6.379252777,1.325301069,77.81346261,85.92713017,0
554,3.396276209,10.29029668,1.999732845,76.54655937,83.10626682,1
466,2.726092435,6.714307966,2.040533961,84.27680228,76.62673455,1
710,2.756451065,4.230098638,4.144145382,75.93057772,82.54017903,0
390,2.610845546,4.945466856,0.408571704,76.79275587,70.85070586,1
459,2.390307073,4.708716816,2.281761108,77.01398559,79.14458324,1
652,2.257826144,3.093086838,2.500525973,75.87828902,75.56810601,0
518,2.005426467,7.49208074,2.940910355,77.95320665,70.74935493,0
1077,5.251763915,9.501511767,3.548356258,77.16880148,83.39734572,1
554,2.50758616,7.578915798,3.044282762,75.66046189,88.35589248,1
532,2.467839789,5.624722598,1.493347254,77.37958608,83.93935755,1
1204,4.641280521,4.041895917,1.746185015,78.75349638,70.56100697,0
865,4.42329884,6.472040634,1.938270447,76.16462113,74.88412877,0
1032,2.819445333,4.82523566,4.755667672,76.5931228,80.83925466,0
915,4.02233569,5.533840176,2.8982226,77.40464533,82.72275418,1
711,2.865393176,7.953924404,1.532142259,76.95644318,86.14340657,1
1397,4.522475354,5.387213841,1.868014739,76.27296248,84.54868379,0
723,2.937291339,8.667018308,2.475185521,81.35088394,79.55552224,1
555,2.036908677,7.34325236,2.610490082,78.44322158,77.0883168,1
525,4.218095409,5.538808112,2.77858667,84.83454967,71.74767823,1
907,4.920834491,4.563782185,1.570046322,76.09653201,74.56592884,1
1325,4.86389972,5.157382564,1.250740822,75.48450514,69.77900328,0
1309,3.095439849,7.791530203,1.590602329,75.32684092,78.39452727,1
1507,2.530164682,5.812855111,4.22097985,79.57195527,83.16429683,0
534,2.585163827,6.98763628,1.324354386,77.59699892,71.85640979,1
571,1.962696803,8.562181895,1.595887477,75.93524279,92.37388166,1
843,2.364320179,6.175807785,4.723807519,81.8691948,82.9842842,1
475,3.392077526,6.598093957,1.423852416,76.88628063,78.63169389,1
1099,2.847421896,8.104603078,1.669747319,82.48391646,80.06401054,0
676,4.252998402,4.682383256,2.781947303,77.69644825,74.85764514,0
865,2.60133527,5.815742601,2.640187904,75.22688717,88.51206339,1
662,3.724060055,4.540668901,2.868170887,74.60991728,77.3787092,1
933,2.116299661,8.150371129,3.005943086,77.16037813,73.01056903,0
382,3.604395447,5.636027384,3.069419076,76.18631502,80.03682512,1
1183,4.10797503,0.360413366,2.717653291,78.00555069,86.46761441,1
812,3.040908841,6.703920388,3.659834952,78.53333164,86.00042304,0
644,3.291002294,13.45282158,1.808965018,77.2762659,74.30531705,0
971,4.360569125,7.188621772,2.703758954,73.90766701,75.09818632,1
691,4.385138496,4.725318952,2.560566277,77.11380814,76.61743077,1
567,4.291798553,12.01745784,0.851771945,77.46181273,80.39626053,1
793,2.262417483,5.350182019,2.551376926,78.62040302,71.66889505,0
1014,1.958795717,6.474084848,3.312553655,77.74920747,81.84233772,1
757,3.658948301,6.949537854,3.058036289,76.30876775,73.09922465,1
1480,3.186473078,8.622550807,2.020006167,77.03681811,77.26976134,0
650,4.533899033,4.744456308,1.501063837,77.87217154,77.75199746,1
606,3.125228228,3.704493432,2.579542494,76.0140955,78.10680476,1
348,5.007007816,6.471506702,1.33205262,74.00441021,71.03096902,1
1006,3.898007789,9.923163106,1.039166536,75.59273794,85.46029004,0
522,4.866329889,6.078352627,2.473434351,75.08802078,74.3304086,1
914,3.712221531,5.169226837,4.331322201,77.82501287,74.77342048,1
493,2.375936163,6.254644675,1.883693598,73.88718707,83.5580831,1
671,4.088141686,11.85927925,2.518008922,83.74668719,81.50044406,0
1032,2.432613513,2.281836789,2.430561284,74.78937224,84.85871896,1
529,3.025921266,4.504196136,3.039856859,83.06220411,70.31065927,0
963,3.992672747,9.329692497,2.965630862,75.89836697,90.13897332,1
862,3.823205449,3.587807585,1.654836731,79.24654775,67.40575951,1
808,2.370637561,9.81211538,1.178424463,77.33275512,79.27398586,1
748,3.19713221,7.187874414,2.178121969,75.81657188,76.96504127,1
1204,4.95478515,5.332384236,3.721466552,75.86186375,81.87259106,1
1262,3.794201503,7.315191239,1.714254794,80.15337054,73.98577302,1
500,0.68645397,7.655414999,1.830379447,73.41511565,76.39960407,1
536,4.465107125,6.683605895,1.185739313,74.07725184,79.07386632,1
467,2.298065848,4.434370427,1.315530491,78.69872588,87.13445585,1
572,2.610926118,7.067963165,4.153282101,74.36514409,77.4785745,1
822,3.847154686,6.314261956,2.354491971,75.4075142,69.51404357,0
500,4.54725671,8.212458448,2.559056338,75.20337105,83.59572492,1
892,1.936789914,4.233913786,1.407007215,75.83519189,89.87561834,0
608,2.572670052,7.350643825,1.332815947,77.73056017,89.50983233,1
964,4.218902271,4.989088707,3.577468311,78.51466456,83.62549599,1
851,4.315322724,6.8838202,1.79419286,86.30497825,79.62962835,0
600,5.332485116,5.366727577,2.457576729,74.33722033,80.11795851,1
1044,2.65177978,6.115367366,2.907643969,80.27404866,69.37978057,1
851,0.196882284,5.739394954,3.171974967,85.44521559,78.10255188,0
604,3.306183046,7.515024847,2.638414796,75.67612291,78.4456636,1
958,1.634803328,10.90324305,1.682025845,77.23483398,71.31109004,1
858,5.139202352,7.156776198,2.880928798,75.65799377,77.42342361,1
656,2.965364352,4.521927078,2.791403826,79.12318812,80.74948555,1
832,2.546356178,13.38409959,1.606984627,75.52134757,74.66066756,1
457,3.76317708,4.699220797,1.56022991,84.6681539,72.93052788,1
636,2.765642556,6.720391508,3.104638045,76.80516758,83.64193408,0
853,2.150576285,6.264724374,2.929996462,77.48583441,89.54916725,1
900,2.042349351,8.295469501,1.967813133,74.46765586,69.0241986,1
591,3.018343774,5.157963944,1.52595635,74.84386079,66.40017958,1
1340,2.380322333,5.886010961,2.224544261,77.49884374,82.40631692,1
1048,4.705061644,7.861173298,1.855741141,75.59744347,88.94977882,1
960,4.08137439,5.105828564,2.814096094,75.77483934,75.08364277,0
474,5.087625889,6.335908742,1.518576282,77.74082487,83.79740755,1
553,3.126369754,5.293842,3.518897579,76.3315538,81.6055748,1
676,1.762913431,8.097702587,2.551038653,77.7288387,88.25745587,1
677,4.751277467,7.937638738,3.470390174,77.65792696,78.10787014,1
707,4.260323371,3.018697409,3.207259076,78.09283081,74.47893069,0
525,3.99237853,10.75682652,2.178168642,77.65786713,82.85172158,1
861,2.286987787,2.701316089,1.700342488,73.40828108,75.84099593,0
695,5.052273218,2.384331171,1.782715616,76.30187186,70.09776795,1
775,3.711198271,6.061686494,2.014312482,75.14141536,76.28463118,1
473,3.242340805,6.685039813,1.086155386,77.43103686,74.79826375,1
607,3.070129882,5.297654093,1.47372411,76.64428913,72.19066008,1
542,2.164001926,5.828974941,2.025126291,77.75412282,82.52250233,1
1280,2.447431979,8.028257416,2.123220975,77.25014976,73.38370256,0
579,2.501555447,11.52001199,1.561903692,74.92437617,66.92238508,1
427,2.793077795,2.985018539,2.158007041,78.53739543,77.01068036,1
1330,2.430690498,6.62577686,4.657788334,75.33261802,79.40817849,0
856,3.959996013,6.986887028,2.239130643,74.75208253,72.44588369,0
1095,2.702396467,10.54119062,2.950198681,77.21633421,88.19026208,1
805,4.788980856,7.340445101,2.339678031,77.87251998,75.84087249,1
1379,2.911975289,4.238531439,2.681303587,76.66443315,78.79509015,0
827,2.318573406,7.648029664,2.747049246,76.31630564,82.29896397,0
1348,2.680358549,5.851820932,2.241733254,76.08039166,72.14465713,1
937,3.193860212,3.37589047,2.925559167,80.49251486,79.32599849,0
867,3.416836077,3.671718781,1.372951639,84.99494486,78.45593793,0
714,2.728768387,6.673660838,2.049286313,76.53595469,63.44282597,1
1011,5.192799125,5.573425703,2.76601865,76.23917476,85.53686868,0
936,1.850615796,11.49784812,1.662080442,82.54243491,79.32318253,1
631,2.523450624,6.833457729,1.72298859,77.0931504,69.11389393,1
624,2.175531152,4.239902887,2.035792918,79.97243411,84.53804096,0
454,1.826373658,4.996200964,4.587308712,77.17950674,70.87621038,0
1271,4.57067803,6.655297065,0.921578751,75.69911069,75.44371405,1
814,3.159342477,5.551390389,3.180498063,77.95522031,85.68445037,0
625,2.294546128,5.764743341,1.766447385,76.41053777,76.8426266,0
1413,4.065443402,4.67963869,1.882488829,77.42688882,76.24716835,0
620,2.872799419,4.150499315,2.933682207,76.71412886,69.9108345,0
927,2.369635484,6.482887515,1.667002039,75.73483549,74.50844646,1
649,3.028174174,10.62522378,2.101122605,76.63448715,79.54271607,1
531,4.054509762,7.939257201,3.205985064,78.37061387,81.84166301,1
1335,4.270783637,4.824242707,1.464374631,77.00993453,85.57588266,1
1273,3.328208934,5.402876253,1.901777106,76.77386952,80.63569826,0
437,2.299012097,7.102507905,3.093252266,79.24583162,81.64282175,1
643,2.087027393,3.771116463,3.137512665,77.18267416,85.47398971,0
789,3.843415093,9.662871704,2.956701996,83.22030172,72.11093876,1
997,1.979629209,5.017558181,2.483651566,78.30807853,70.84293808,0
778,3.850831088,5.220785139,3.41673822,77.93548615,71.84358038,1
666,3.995585556,9.824106527,1.945284921,76.09274873,89.90083727,1
568,2.440999384,4.735633766,2.427563656,80.78619496,88.02947505,0
435,2.46251005,9.143789038,0.931220965,77.10286562,74.46793269,0
403,2.731540274,7.430286632,1.247119475,76.50508884,83.70673957,1
443,4.550511901,6.558749125,3.16313243,78.17911351,79.31880983,0
689,2.550116584,7.152118563,3.850305174,77.11348925,73.82514702,1
763,2.479604339,5.496863665,2.447354826,74.51483115,75.23949835,1
378,4.292083138,4.349342004,2.13450383,77.15800137,88.48737695,1
829,3.639262823,6.156309695,2.11180956,77.35772476,72.47352429,0
932,3.067649381,7.300653067,2.770631882,78.27853328,72.45354038,0
709,4.001922262,6.382993607,2.341006935,74.31220041,75.96066966,1
1252,3.837199531,4.765072123,1.452732998,75.99949472,79.05466416,1
488,2.307125836,7.936842984,3.06590954,84.63487052,88.25338233,0
1139,4.210597518,6.955827229,2.067293267,77.34932346,71.84023065,0
633,2.370822934,4.928172203,1.074714255,78.32317068,72.53322074,1
1051,3.867845401,5.493011094,5.097519628,76.67029289,74.23843018,1
344,5.455809236,3.344799342,1.713266232,79.59356577,76.31413125,1
603,3.0679789,5.146111046,2.101109593,76.62233558,79.11349428,1
546,2.133423591,3.285286046,2.000889028,76.69636255,72.99274196,1
984,1.901392081,6.488181108,1.260131103,80.21107846,83.99156199,1
408,2.127604542,2.426588196,2.607411287,76.02605814,71.37817834,1
676,4.248013077,3.418352796,2.389186873,74.46455552,81.41829489,0
1164,1.77694736,4.55955391,1.293648198,76.66128551,76.76576713,0
965,2.440711581,4.469179783,3.162790143,75.27195772,79.40712813,1
862,4.423556501,4.503944802,1.562628349,76.33232069,71.2054877,1
460,1.964847256,4.641325784,3.336201751,75.36795961,74.88544089,1
611,5.54166881,7.253459398,0.99019458,77.0893129,67.85175051,1
551,2.238573722,7.121733899,1.261365443,84.72895524,74.65733691,1
620,2.149065772,6.713033008,2.30332554,76.81383641,74.06627763,1
804,4.257403928,6.873748476,2.224280464,76.62484044,76.16357211,1
513,2.603136525,7.516435111,0.950800087,74.6206394,86.15406342,1
1011,4.534433231,11.07150758,1.070792336,77.78607116,75.05786697,1
543,3.009393278,7.19630545,1.470442108,75.48549726,78.31138586,1
849,3.125359197,6.608515948,1.571175854,76.08149609,77.34254152,1
733,3.889338231,7.109340313,2.332130853,74.70684035,79.59823565,1
981,2.761758018,4.995088973,2.165829018,75.3778493,83.8381135,0
915,4.939596333,6.542316859,2.904802047,74.35140988,83.16540134,1
1151,2.825525018,13.52654734,2.684185733,76.08610297,86.66211757,1
807,5.258804818,6.208807249,2.283314286,75.24108674,68.14087428,1
894,5.714365091,11.39918794,1.363291409,75.81811406,76.85102758,0
725,5.179235497,6.560283763,3.936678282,77.29821921,81.90395732,0
772,3.530626052,12.20688771,1.552631192,75.15638065,72.19936321,1
1115,2.808823359,5.579678088,1.467829663,76.434363,79.49550848,0
627,3.937727761,3.240320222,2.168065161,76.33713421,86.36459254,1
779,4.70470076,7.815731872,1.866285392,75.93396093,78.71401498,1
906,3.780613103,6.095593002,2.340003233,76.03889736,82.72632582,1
537,3.193476392,4.889239829,2.686503222,75.0030507,69.794026,1
619,4.110496127,7.104509845,0.52724537,77.73618169,65.38934333,1
490,2.158757039,4.838226629,1.573720733,74.82385209,74.31889103,1
1237,1.936931367,7.956153062,2.575635522,75.88575244,77.87235727,1
1135,4.264144401,5.481056468,1.643783084,74.88103605,71.1011871,0
1155,2.053511026,8.637766687,2.660775572,76.76415167,87.79637537,0
649,4.198404714,9.406577033,2.642048055,76.39138944,80.52028014,1
810,4.850888527,4.330256206,1.879195687,76.51983227,84.67072842,0
506,2.654068078,5.094060388,1.289330833,83.79983303,87.39870296,1
825,4.848554134,4.858090865,1.050603445,81.55775478,82.71502511,0
586,5.449272975,5.630844088,1.876632726,85.79178368,80.25821407,0
591,4.123910554,6.53552182,3.203826223,82.15657637,81.2149019,1
642,3.937661396,4.872802498,1.746697561,78.37737986,80.7875019,0
476,2.953660347,7.235297944,1.891387891,80.01879146,87.09256459,1
808,3.210353715,10.59495719,5.375786128,75.00284659,83.99571184,0
686,2.098338459,3.475512198,1.827270862,75.66708898,73.9159118,0
616,4.576592318,8.535923064,0.91756861,83.02350443,70.07914861,0
711,2.780820634,3.424544801,2.035324678,77.52684508,89.7760747,0
893,2.571592609,7.471679728,1.724552907,86.55174055,75.99890596,1
1083,2.837354804,7.945501513,2.801838797,85.64176988,69.59916487,0
893,4.303452174,2.631012737,2.622362638,75.16509021,75.92887837,0
1020,4.944488187,4.264668457,0.765935329,77.31950699,89.4175268,0
694,2.870528004,4.828157614,1.999831061,76.83166123,74.89095532,1
537,4.892735385,8.109176711,1.325929494,77.27849263,77.48125092,1
929,2.459552533,3.143966109,2.737185362,78.01242322,81.72610827,0
657,3.438406542,5.60148223,3.193627961,77.05167248,81.35439542,1
572,4.076340184,10.81974627,3.51738169,79.89255759,65.88807378,1
861,4.178561965,8.848306985,1.377256302,76.17170369,81.14130449,1
1447,4.257188341,8.162100311,2.616697106,75.43246647,80.20695563,0
859,1.918407344,5.265522169,3.582237715,77.07647183,72.43474542,0
1161,3.408980023,5.261298753,2.729079063,75.01608621,66.09409732,0
1068,2.355818579,5.147027937,3.865418591,73.48386263,78.52466967,0
761,2.564846745,5.322708073,2.875814733,76.22537911,86.54792432,1
1138,3.087709706,4.839036773,1.896475019,73.8743901,75.39574277,1
517,2.54686281,5.394840432,1.376016471,75.48145003,68.48187117,1
603,2.366347738,13.70078309,1.363732149,83.57464544,76.27322499,1
635,3.003156572,10.07976547,2.437719367,82.67465652,72.06395838,1
650,1.994972056,5.051846495,2.098442191,74.16542737,77.15746361,1
895,2.977756418,8.528069342,2.712486003,79.68020302,83.62280835,1
720,3.765513552,4.781652768,1.800372464,77.39513543,84.32607825,0
685,1.968808862,7.013968136,2.960748491,76.39329281,75.08909184,0
663,2.612793717,11.98332698,3.132670191,78.76088323,83.73137888,1
979,2.046689435,3.381522582,2.132214818,76.60636117,84.82614971,0
595,0.467567579,5.121254944,4.130334108,74.41943614,71.92179966,1
590,2.456423612,6.183544437,2.501558643,73.60650924,83.77539753,1
633,3.013732589,6.479101202,1.33526477,83.21314246,79.61719385,1
521,2.921160388,3.035106748,2.377790255,84.40790002,86.35450295,1
1368,4.524248334,12.73225083,3.484515222,80.51772859,80.46452664,1
770,5.198257103,5.158504076,0.483906615,73.95326554,81.90723663,1
911,3.242320934,5.66826337,2.641789463,76.26567127,73.5900521,1
631,4.705708629,5.592919921,3.203883124,75.95472044,81.25100043,1
783,2.28481857,4.984393884,2.227037995,76.18602503,70.85395067,1
713,3.688731998,6.863706261,0.98954395,76.00999465,78.21247043,0
564,4.506464093,7.504776098,2.51856622,74.84790701,67.33581019,1
926,2.856511447,13.12484103,1.08713449,76.6980099,67.60640328,1
946,2.406996747,3.904930851,1.677667916,78.11214687,85.85295862,0
689,4.332525327,5.153173513,1.626273641,74.81805741,82.85703374,0
690,3.078116112,7.222529866,3.354939951,77.04044587,78.76631428,1
421,2.576688827,4.648492257,0.76032204,77.57761566,71.8350944,1
375,2.680861624,2.653229466,2.48483154,77.50084882,89.42165757,1
547,2.902291419,6.978964288,1.146601272,76.82716189,93.61464965,1
1295,2.983157708,6.009093252,2.386411869,77.60476305,87.13975426,0
532,3.168403644,10.71063618,1.753076276,73.28430574,76.68116457,1
385,2.303946448,5.597797716,2.922222679,73.65723013,72.44794178,1
915,4.783169606,5.174367595,1.331957935,77.9487315,75.03438435,1
629,2.30516756,5.567911887,3.23789212,77.07500896,76.87180825,0
1079,1.884124018,5.505063544,2.039940962,76.30840644,74.05852444,0
574,4.10632675,8.612469957,1.356184829,77.72160152,79.87571378,1
810,2.272793125,5.347746017,1.473925485,77.16025348,88.7925177,0
509,2.086059916,4.923286104,1.55872379,77.1686524,69.8776632,0
629,2.582628812,6.480300182,1.487202601,77.08156748,80.10516193,1
731,3.474908663,7.348450076,2.363766664,76.03817414,79.77829892,1
494,4.6366568,7.889407778,2.109195271,73.46469815,83.55137691,1
845,4.271944031,5.341274682,3.438517934,73.93200723,86.35850131,1
1223,2.546669652,7.434215793,3.552848111,74.65808254,87.60806501,0
758,2.924378052,2.961114329,1.850694856,86.21542211,83.00432113,1
836,5.258868973,4.225744669,2.703844579,74.97570796,72.69458514,1
981,2.619172856,5.411858397,2.039671036,77.63379636,81.14860769,0
1062,3.79874392,2.663366722,1.654047091,86.16654173,71.58781812,1
802,2.134149722,4.327334251,1.13183838,77.48501932,71.64515798,0
438,4.07609976,7.803149316,4.05469899,83.14103176,80.2904602,1
433,4.051011391,6.242401209,1.055446538,78.69557704,82.52414942,1
974,2.763176309,10.87043181,2.817330659,77.01861494,80.24576031,1
1092,3.424810864,5.55507139,0.91371439,74.04975005,77.97699789,1
1413,3.597927386,6.420913374,1.33537967,72.6310899,65.30966577,1
372,3.700898757,4.293887781,5.339579337,77.88286666,84.8168277,0
785,4.413537169,6.074009679,0.801829165,75.41866139,75.5313496,1
719,2.165579351,5.938668017,2.716875907,77.91462491,81.44392284,1
437,3.454288778,5.763059063,2.047519268,80.71218685,76.55549808,0
689,2.689093,3.07533097,1.867305621,74.2552083,73.18078524,1
538,2.410299597,11.45737094,1.726741963,74.03365063,70.79775656,1
925,5.443460372,5.526438231,2.027737295,77.8520318,81.06130009,1
663,4.363251346,5.718095196,1.751107081,77.47487688,69.7352043,1
1220,3.646510793,6.136674569,3.597194603,74.12660149,76.95650213,0
817,2.56654289,4.074055458,3.02965827,78.17965142,73.74815991,0
594,2.591388006,5.971741483,1.493175924,77.34750808,80.0955149,1
1112,2.250585041,5.081113924,2.957316404,76.84663615,80.59966846,1
903,4.593058646,4.669443362,2.787302655,76.39975404,69.50489101,1
703,4.351231078,10.5962792,4.375596031,76.33310962,78.20580885,1
592,1.980086936,5.706891939,2.848613531,77.03022789,82.17518472,1
830,2.096181201,4.574041933,1.708831167,80.78829901,68.71737906,1
721,1.974645644,4.634984763,1.499946191,84.08789598,73.65205071,0
661,5.265688403,6.005438203,2.879584126,81.00550491,76.61592171,1
853,5.115165343,4.513013223,2.069101819,74.58152126,71.01268185,0
1059,2.109676847,5.682559762,2.476805993,76.08067861,92.23017769,0
901,2.500751888,6.261984137,2.204668552,75.34742307,75.79518571,1
1193,3.100656848,5.820686356,1.380604783,76.56956599,69.93630592,0
1168,2.624953426,8.226870825,2.580782095,76.71996286,83.4199954,0
1282,2.903237977,10.19059682,2.900709105,77.80518869,74.60861741,1
505,3.576975829,9.374166899,2.048024059,76.71482026,78.78420609,1
657,3.865303535,4.411796779,3.265669075,73.57113345,81.37116357,1
835,2.513950246,3.15005858,2.464234525,78.34204769,71.88275763,0
761,2.95538822,5.739191676,2.686245421,86.62886345,89.28853246,1
1298,2.101732243,6.195720241,2.094063528,75.84920227,78.96798987,1
645,4.824203101,8.477634398,3.110772585,76.35319657,71.34299271,1
893,2.403580848,4.398103904,1.479895861,76.48767479,82.32797392,0
919,2.913800694,7.806312277,1.636724674,77.50379579,71.17164309,1
1411,4.683108328,4.238197374,2.347829522,78.20303246,73.15995295,0
559,2.597033384,4.848940685,2.900292807,77.19555301,71.20038904,1
1079,0.429415645,6.254435689,1.921522396,76.55205088,77.74906561,1
798,3.90584234,4.855245159,1.122466397,81.12528459,83.20244559,0
660,3.436455754,5.634678485,1.408014082,78.1845887,77.93642997,0
929,1.682721878,4.037102085,1.476883231,76.58800642,83.39367196,0
725,1.949969353,5.575727744,1.891869979,76.85161101,76.22920241,1
963,4.882412616,7.262263672,5.338218166,77.09457109,77.89970666,1
478,2.762544823,8.433498007,2.493535425,74.48607233,80.34036472,1
688,3.109486756,5.098717365,2.635666538,77.48110996,76.48901745,1
658,3.762850222,7.273887228,4.464865637,72.43774354,74.85775091,1
849,3.931786699,5.004142244,1.962605565,77.61702799,90.26066671,0
717,5.583906278,3.730788063,3.484751458,77.78799879,77.25869615,1
772,2.210096653,4.448023339,2.525883944,77.49295361,80.20605648,0
1530,3.972198437,5.692510839,1.693210193,84.15586102,80.08527901,0
576,0.49570085,4.554676021,0.994180326,86.7417912,68.17268605,1
583,2.637161276,4.159916796,2.419547377,74.97834688,71.76697032,0
1171,2.573587279,2.901537118,3.057070105,76.28398371,84.5193773,0
744,2.114449847,4.941776552,1.532507516,77.06476618,75.10584021,0
1084,4.302362963,7.257537087,1.791581738,74.34494788,82.79389133,1
1010,3.509366845,9.522200768,1.757520626,76.17511701,76.19738868,1
683,4.3543098,6.024612388,3.333228475,79.95226901,80.5794486,1
635,1.828462045,12.14829594,3.041869347,76.93032454,88.2764517,1
582,2.256526057,5.470271063,3.025357288,76.24384391,78.7734636,1
964,1.916167709,5.067028967,0.994278036,77.30815597,76.24706988,0
854,3.216400732,4.198578609,1.952183175,81.47928071,81.44921087,1
1012,2.764866422,3.886736607,2.797379647,84.04069031,74.9401927,0
803,1.518624317,6.23352431,2.253477663,78.86023865,81.03233839,0
722,3.783883369,5.365294504,1.580812183,78.16916746,72.72930506,0
714,2.409251176,7.536155837,1.4164499,75.90722593,75.98329577,1
888,2.056930842,5.730797236,2.729251557,76.63293192,84.09524819,0
598,2.428413432,11.58370845,3.204227042,76.71252417,83.41625234,0
781,5.756993253,9.686998508,1.976162308,73.10562329,75.89655123,1
622,3.131446576,7.397158081,2.489333967,75.58961557,71.78782561,1
759,1.998215263,6.690698153,2.975915076,76.41258527,78.51882813,0
1349,3.278964333,6.405272565,1.348203628,77.43089922,77.76497907,1
928,3.606499945,4.040157888,0.822785788,75.30399038,76.48023689,1
842,2.655079589,5.8129087,1.990661334,74.06040836,80.52849119,1
1067,2.227943526,6.967915703,1.904973555,76.73034613,78.82911919,0
983,4.150463474,3.885178705,2.373489812,77.22590477,78.56257731,0
534,4.51808516,6.018390001,3.313274519,77.09679818,89.90150833,1
653,2.049093307,3.815108807,2.346869892,75.99176985,75.15648257,1
882,4.594567084,7.754942298,2.625916485,78.1827402,79.06135102,0
589,2.512242297,4.676363629,2.066339619,76.46781778,79.27588636,1
1205,5.480395049,4.131357616,1.565835607,78.49111526,78.23057602,1
421,3.119267836,3.489795701,2.026126119,76.01177969,80.27232923,1
832,4.071541237,6.700027692,1.736726583,74.51005194,85.69583721,1
1329,3.588706331,6.446180933,2.610932923,76.12610848,76.57936056,1
711,4.22125977,10.66520198,5.145475379,76.65170982,80.26370998,1
660,2.310391209,6.548192724,0.962581868,76.40117503,75.79140843,1
851,3.67571017,8.08276991,2.546937699,86.79420736,87.00166627,1
604,2.314148368,7.901633133,1.897350088,73.12729025,75.28316548,1
503,4.04077056,5.235044478,3.397891735,74.61780808,66.29045433,1
363,4.626544204,8.090458971,2.864106287,73.89738945,70.93513196,1
432,3.018302547,8.524259442,1.388628332,78.64307761,77.12624183,1
390,3.007204652,9.451811043,1.553212479,76.81777437,70.94383733,1
639,3.687096418,5.667693737,1.595903392,75.68936259,85.87987765,1
536,5.074656541,10.30179311,3.394255519,82.82404336,84.13717705,1
878,4.774250475,6.086959095,1.749206292,75.35411909,78.44327432,0
883,2.422598152,4.509413451,1.353612745,76.54162555,78.84232829,1
834,5.041084872,4.863165393,1.890748456,76.99953257,83.86530523,1
1281,2.059986923,7.649942458,1.961035509,75.41760154,84.96117917,0
759,3.460643971,4.292461101,3.295390934,84.36380454,87.96024674,1
708,3.451450263,7.431319339,1.427167817,76.4371112,83.23766853,1
508,2.157138168,7.648297523,2.201805734,75.65610147,78.67468658,1
1218,5.522879353,7.485903322,2.46174276,76.20017769,69.32733064,1
656,3.241315005,6.400134808,1.558193637,74.87286718,78.0147877,1
646,2.174974104,7.978464898,1.382969517,77.73986225,82.46865472,0
796,4.137805237,6.820482712,1.859711101,84.1116065,69.86222246,1
496,2.21647781,5.896318771,2.726436488,78.45555117,72.27668867,0
623,4.50888905,4.665446943,2.202675967,76.20035317,71.77675972,0
800,1.891645965,4.859786883,1.791829258,74.85907731,85.24136584,1
923,2.366276599,9.08098646,2.81202169,84.46079058,84.3342545,1
702,3.735523126,5.914806049,2.343504061,75.46582519,76.11134466,1
468,4.652435933,7.387504495,2.398885434,76.72524393,75.26056153,1
751,2.939455221,7.395152577,2.48423955,77.6075122,72.1952532,1
680,4.443422796,3.555144249,2.703758627,78.0499359,84.84049071,0
822,3.551875467,7.904453284,4.882687782,77.18220503,73.92240421,0
907,2.458382351,5.187853354,1.323614456,75.38578776,76.73166217,1
712,1.757263053,5.591962608,2.628865215,77.41174035,81.96587514,0
932,3.1572931,5.639937336,2.919924048,77.41717967,78.67990531,0
817,3.633899923,7.013946065,3.220917109,78.90620014,68.18156143,1
542,1.966875536,6.677564353,1.729225095,75.95127342,80.24641441,1
660,3.679290822,5.827285825,2.795473877,74.29820522,68.5790672,1
726,2.937762143,7.208258611,4.640791867,84.71307087,74.72029976,0
759,3.975196452,1.719735756,1.286282222,78.44628295,74.01316169,1
537,3.836000887,5.423527702,2.135996995,74.81988095,72.60915805,1
438,2.320454151,3.202714547,2.366405622,74.70272037,80.64973275,1
981,3.844740092,7.827415272,2.698808454,74.72723754,68.69155528,0
998,2.497433213,5.507579387,3.279698281,74.85135221,85.547043,1
807,4.1569899,4.834370888,1.539691758,76.32193372,73.81776078,1
994,5.031661471,5.414262689,1.883497017,76.37004303,86.45979725,0
1013,2.191928847,4.673492452,2.633649362,85.58397566,78.49312154,1
782,4.265432111,7.513418804,2.962041411,76.45882797,76.31444827,1
1389,2.296363157,5.680919893,1.824339707,76.70591822,85.15993598,1
898,2.40327124,8.099516362,2.140091551,76.45676408,86.68130529,1
971,2.540761216,8.873455021,2.933499675,76.56447332,81.70265146,0
1029,4.118065265,4.150737614,1.887439362,75.19560356,77.44039094,0
776,2.378175076,6.757934732,1.22914982,74.75743921,87.75421984,0
921,2.560555479,6.386176634,1.29346143,74.97002882,78.17019307,1
644,4.198998224,3.757913994,0.834959611,77.777935,73.46205538,0
1114,2.82844194,9.485567707,1.386800804,79.19585212,75.81660771,1
1092,3.308267065,4.96549004,1.689992062,75.07541373,76.27353752,1
